customer_id,age,income,employment_length,employment_type,credit_score,existing_cc_count,avg_monthly_spend,spend_groceries,spend_travel,spend_online,spend_utilities,spend_entertainment,tenure_months,late_payments_12m,current_limit,utilization_rate,has_mortgage,has_auto_loan,region,approved,true_limit
C00301,24,57000000,3,Nhân viên văn phòng,766,1,44291777,0.018072164933565345,0.2831065010694657,0.22285504307821738,0.12347328571280726,0.3524930052059443,98,0,194323963,0.027373061183028336,0,0,Đà Nẵng,1,203756000
C00302,36,41000000,32,Tự doanh,757,0,24909685,0.24795681210778803,0.1612191663539183,0.34240930505066636,0.034764193007209884,0.21365052348041746,89,2,82571626,0.35701090058843277,0,0,Cần Thơ,1,130355400
C00303,36,59000000,16,Công chức,710,1,27460801,0.0915380041417828,0.15772703546023695,0.3886257609925953,0.1617256257497416,0.20038357365564338,123,0,123335160,0.15110028966224914,1,0,Cần Thơ,1,195486666
C00304,25,64000000,3,Kỹ sư CNTT,787,2,20172210,0.47753170550153806,0.15372607479921635,0.07642406451942298,0.25044618565923016,0.0418719695205926,123,0,33711279,0.27568903068937034,0,0,Cần Thơ,1,235050666
C00305,39,103000000,24,Nhân viên văn phòng,811,1,7634222,0.25539545108788914,0.23741834524494315,0.2357154347410305,0.03264872810333114,0.23882204082280595,51,2,49168490,0.15648394002066923,0,0,Cần Thơ,0,300000000
C00306,37,55000000,17,Nhân viên văn phòng,643,1,37788700,0.03022483287488193,0.09287575524204805,0.32752129626643717,0.3261206678509365,0.22325744776569634,80,2,78023972,0.2181954687244341,0,1,Hải Phòng,0,148533000
C00307,54,12000000,34,Freelancer,776,1,17145496,0.1492862753231803,0.24846083165900945,0.19765725104155885,0.1411403823090786,0.2634552596671727,59,0,157026941,0.21302989308311934,0,0,Hà Nội,1,43456000
C00308,35,74000000,2,Tự doanh,710,4,30301216,0.27924740079387855,0.23972179870222005,0.10687760044838485,0.08703953155118863,0.2871136685043279,116,1,138742581,0.14639823952718425,0,0,Hải Phòng,1,220668000
C00309,37,14000000,32,Freelancer,642,0,19955858,0.10554052267407316,0.15267651526453802,0.11983579607241136,0.006706480764670756,0.6152406852243067,69,0,99653284,0.35761065747073034,0,1,Hà Nội,0,41944000
C00310,29,67000000,21,Công chức,755,0,40998987,0.2025380001933303,0.18170612738079955,0.10512565652209704,0.2065224869975326,0.3041077289062406,58,0,194240947,0.3160521097591408,0,1,Cần Thơ,1,236063333
C00311,64,26000000,5,Nhân viên văn phòng,725,1,18304297,0.14364733147321174,0.09865755620494727,0.45686005617177716,0.195999245870355,0.104835810279709,117,0,30660640,0.2797623633576048,0,1,Cần Thơ,1,87966666
C00312,29,79000000,16,Nhân viên văn phòng,637,0,9401628,0.12946774334556804,0.05857259827186557,0.21219057533467026,0.14433943786862066,0.4554296451792755,71,1,11535410,0.49151697688897966,0,0,Hà Nội,1,211356600
C00313,47,29000000,34,Kỹ sư CNTT,593,0,40688215,0.5129579246433952,0.14124952874798985,0.2760023861808051,0.05537128441894413,0.014418876008865909,19,0,130957667,0.02681467262450427,0,0,Cần Thơ,0,80252666
C00314,46,19000000,28,Kỹ sư CNTT,684,1,30013358,0.047615315585428565,0.4696806777779777,0.08583558095068952,0.10485474201966496,0.29201368366623937,51,0,54975994,0.21401103683550785,0,0,TP.HCM,0,60648000
C00315,44,33000000,13,Tự doanh,652,0,26437987,0.3677742058444712,0.0961402381306752,0.23285873179384176,0.25683326693216446,0.0463935572988472,136,0,163186895,0.3314939832131653,1,1,Đà Nẵng,1,100408000
C00316,55,93000000,32,Kỹ sư CNTT,725,2,2837876,0.2850409538757454,0.3276300396266437,0.01761550102002513,0.08617739393738556,0.28353611154020014,93,1,107497817,0.29863470979583073,0,0,Cần Thơ,1,283185000
C00317,56,18000000,26,Kỹ sư CNTT,710,1,12363368,0.07523230078076916,0.01837459645852893,0.0568686200285747,0.3497093758132461,0.4998151069188809,135,0,105659456,0.2705873160514769,1,0,Cần Thơ,1,59640000
C00318,49,22000000,21,Kỹ sư CNTT,671,1,35897707,0.36981371300961613,0.44025103167419705,0.1119413963724254,0.05976113975204182,0.01823271919171957,8,0,38402632,0.22077241168038045,0,0,Hà Nội,1,68889333
C00319,57,62000000,27,Tự doanh,581,0,13789876,0.44351456487729557,0.18387623703349432,0.13008304304127358,0.14025548939056584,0.10227066565737067,93,0,132562540,0.1649196936043592,0,0,Hà Nội,1,168102666
C00320,43,98000000,8,Freelancer,736,1,16808323,0.337647839050891,0.1284139979326671,0.07726259173061757,0.04635602010217481,0.4103195511836495,82,1,157438187,0.06519688402817023,1,0,Hà Nội,1,300000000
C00321,43,39000000,4,Kỹ sư CNTT,667,1,20931099,0.25523019312089534,0.2955917129094271,0.187637959229206,0.12180762022587333,0.1397325145145981,26,0,56251037,0.30799238898432774,0,0,TP.HCM,1,121394000
C00322,43,58000000,0,Công chức,741,2,16609069,0.16776601766399607,0.6894701433751387,0.10939924487040026,0.0009622553417572883,0.03240233874870777,19,0,137738101,0.15180027360416493,1,0,Hà Nội,1,200564000
C00323,46,29000000,12,Công chức,631,1,30412360,0.0056794289248072935,0.022458407702221992,0.8326846052777946,0.034178166422830836,0.1049993916723454,25,0,59012988,0.36809964036397685,0,1,TP.HCM,1,85395333
C00324,28,83000000,9,Nhân viên văn phòng,673,0,12002457,0.43736739289081744,0.25105790941786593,0.10413378142320794,0.20543821872333537,0.0020026975447734793,50,0,108723867,0.2799637465381437,0,0,Hà Nội,1,260675333
C00325,22,33000000,9,Freelancer,753,0,7160025,0.23988527346341457,0.1610476103871808,0.262754142903455,0.2959929452147834,0.04032002803116607,91,0,23826382,0.07771364759047539,0,1,TP.HCM,1,115962000
C00326,39,77000000,32,Nhân viên văn phòng,760,4,6590585,0.6891221366910019,0.049217954340833044,0.07284396148949145,0.08375009411083599,0.10506585336783772,111,0,168327771,0.44886975222500797,0,0,TP.HCM,1,273093333
C00327,25,72000000,18,Tự doanh,625,1,8142453,0.32410207508515665,0.04055456712828733,0.23733539105554463,0.18992058104195003,0.20808738568906154,121,1,179190297,0.13153986358826128,0,1,Hà Nội,1,189000000
C00328,42,17000000,5,Freelancer,731,1,32156915,0.13967794690199195,0.27490557746765015,0.05035547123750339,0.2800028691632833,0.2550581352295711,102,0,20978041,0.7864037114933381,0,0,TP.HCM,1,57992666
C00329,39,49000000,5,Tự doanh,587,3,38926453,0.3935807631903639,0.3329584150969931,0.02553803705639509,0.2279603825789682,0.019962402077279843,24,0,19373551,0.2814622406776345,1,0,Đà Nẵng,1,134227333
C00330,47,43000000,17,Kỹ sư CNTT,850,1,10902284,0.24931717034178605,0.05416993659246318,0.2149306803537238,0.47775560029034936,0.0038266124216774747,46,0,124984054,0.3220823981675716,0,1,TP.HCM,1,170566666
C00331,31,19000000,20,Freelancer,696,1,38316540,0.3148360855623648,0.030384057698623984,0.35315192643898924,0.28649744371556773,0.015130486584454133,78,1,107159280,0.18426445251337323,0,0,Hải Phòng,1,55540800
C00332,24,99000000,33,Công chức,702,0,22677491,0.263240053461927,0.11693368397406453,0.1018386007095979,0.09119534389741019,0.4267923179570004,123,1,65848477,0.37803742220754627,1,0,TP.HCM,1,291891600
C00333,37,94000000,31,Kỹ sư CNTT,657,2,13721304,0.4646767913288298,0.061894732419342624,0.189345264042525,0.24864256886926095,0.03544064334004167,100,0,180099814,0.3977280384291979,0,1,Hà Nội,1,288204000
C00334,54,113000000,14,Freelancer,748,0,3173077,0.09819953977210262,0.6653398405318858,0.00769700998476882,0.016715337123211684,0.21204827258803127,86,0,177436932,0.206455765098624,0,0,Hà Nội,0,300000000
C00335,45,118000000,20,Kỹ sư CNTT,635,1,17841429,0.04625974595417776,0.15773115654953013,0.4625016039262907,0.07304139056513695,0.2604661030048644,120,1,63452495,0.6293085395816477,1,0,Hải Phòng,1,300000000
C00336,55,6000000,28,Tự doanh,638,1,41171924,0.10275637559653487,0.14470472216197838,0.13070250393716942,0.05530417451067622,0.5665322237936411,20,0,167187016,0.40955490115572174,0,0,Cần Thơ,1,17864000
C00337,47,75000000,5,Nhân viên văn phòng,723,1,13565462,0.3133536688804416,0.08987586326089318,0.18946489704912947,0.2236989552009213,0.18360661560861447,26,0,99224968,0.26318574219522634,0,0,Hà Nội,0,253050000
C00338,50,13000000,20,Freelancer,646,1,33458329,0.1928300334236428,0.29460911153092945,0.0760830311850679,0.11171277389354362,0.32476504996681627,87,0,89656546,0.20631572292877928,0,0,TP.HCM,1,39190666
C00339,33,113000000,8,Công chức,716,1,6266660,0.3576346782411995,0.296556662273792,0.07941166099370539,0.0048651201222783096,0.261531878369025,47,1,82385337,0.22613011541382133,0,0,Đà Nẵng,1,300000000
C00340,41,59000000,9,Freelancer,688,1,36893050,0.6831747270500232,0.10775633603267645,0.14594562444509446,0.010893431251157363,0.05222988122104846,70,1,160964804,0.3610829036469302,0,0,Hà Nội,1,170486400
C00341,44,67000000,18,Freelancer,607,2,32511356,0.6722070856775054,0.06469134844481689,0.06833772750561223,0.047963623386247094,0.14680021498581836,133,0,19053883,0.04378792375612113,0,0,Hà Nội,1,189788666
C00342,38,109000000,9,Kỹ sư CNTT,801,1,5926888,0.23880694885743534,0.34017307266367813,0.07926764437556165,0.28471227223089235,0.0570400618724325,49,0,125077924,0.42154662162288603,0,0,Hải Phòng,1,300000000
C00343,56,12000000,4,Tự doanh,633,0,23550141,0.42469656986511783,0.11489326406423372,0.2517763348365043,0.16960414841138205,0.039029682822762195,62,1,185968882,0.2024840632459673,0,0,Đà Nẵng,0,31903200
C00344,26,32000000,11,Công chức,596,1,9913614,0.21946044834372894,0.15291118589945726,0.2969311468920588,0.0842290055346913,0.24646821333006375,128,1,127555554,0.3869860362491266,0,0,Hải Phòng,1,80102400
C00345,62,104000000,3,Kỹ sư CNTT,741,1,39916341,0.3565270586848818,0.16730931848115238,0.12812712809030513,0.33667679994228894,0.011359694801371688,20,0,173339146,0.19680494199656243,1,0,Hà Nội,1,300000000
C00346,38,36000000,20,Tự doanh,609,2,9233646,0.5255511412327528,0.05463576080202784,0.06742305213512449,0.2511248261934277,0.10126521963666706,120,1,75852304,0.22850256562423954,0,0,Cần Thơ,1,92080800
C00347,36,60000000,13,Công chức,615,0,44683639,0.23888545623374696,0.4409479738979548,0.06940279063307864,0.1150671812908177,0.13569659794440192,56,1,135025833,0.1916909910848432,0,0,Cần Thơ,1,154980000
C00348,23,53000000,11,Kỹ sư CNTT,603,0,44722720,0.5428255689500951,0.24745666712874337,0.15271183514986086,0.03240364512309766,0.024602283648202782,38,0,118541535,0.07165919499849346,1,0,Cần Thơ,1,149142000
C00349,47,57000000,17,Nhân viên văn phòng,678,2,39018575,0.5588718127419638,0.021007215850234396,0.20488137735012635,0.11109248981300462,0.10414710424467075,96,0,175416052,0.22864857439780115,1,0,Cần Thơ,1,180348000
C00350,63,96000000,31,Nhân viên văn phòng,771,3,19127641,0.3576422094810222,0.21943056727873889,0.08244125201951871,0.12050082996279633,0.21998514125792384,25,0,103618004,0.20560001398309097,1,0,Hải Phòng,1,300000000
C00351,59,45000000,12,Kỹ sư CNTT,677,3,29431026,0.4118219264136645,0.09538055818053869,0.1763708387553082,0.2580089519275137,0.05841772472297492,101,2,148274654,0.030018224629490917,0,0,Hải Phòng,1,127953000
C00352,39,47000000,2,Freelancer,780,0,19369168,0.2714014907185402,0.27836255008127414,0.13446683186830666,0.3024838237909856,0.013285303540893354,13,1,163254914,0.13916237853946195,0,0,Cần Thơ,1,153972000
C00353,33,35000000,24,Tự doanh,628,3,7884902,0.32247951565099714,0.13926659123523685,0.47426764677353117,0.011864047378898986,0.05212219896133595,126,0,174953939,0.2259386129123165,0,0,Cần Thơ,0,102573333
C00354,42,27000000,15,Freelancer,822,0,2255931,0.5074829957792601,0.13063887484520145,0.16630980626062744,0.014299496523897436,0.18126882659101348,9,0,130528925,0.019726139999318517,1,0,Đà Nẵng,0,103572000
C00355,36,10000000,15,Kỹ sư CNTT,629,1,44835095,0.464528746388547,0.003687585244789013,0.24663367009308745,0.00029059921320098025,0.2848593990603755,69,0,93709147,0.30301531107937535,1,0,TP.HCM,1,29353333
C00356,38,59000000,11,Công chức,454,2,44072141,0.04629365844084074,0.212700699848846,0.4941081009922654,0.010769837567096159,0.2361277031509517,48,0,122038881,0.012735443325995141,1,0,Đà Nẵng,1,125001333
C00357,48,82000000,11,Tự doanh,773,1,39065372,0.0851702109354565,0.09590752622723317,0.78820350489028,0.0025637171736264544,0.028155040773403847,133,0,98599766,0.07572627607364885,0,0,TP.HCM,1,295801333
C00358,22,10000000,28,Tự doanh,666,1,32682729,0.3226569686022791,0.0111939192964912,0.5311474485259118,0.0841503668922115,0.050851296683106485,15,1,126635761,0.42533756947477735,0,0,Hải Phòng,1,27972000
C00359,41,85000000,5,Freelancer,661,0,3364981,0.09471473201449009,0.4339747009733404,0.11365451954440141,0.3201540850793495,0.03750196238841854,138,0,110940428,0.36532998882686707,0,0,Cần Thơ,1,262196666
C00360,24,56000000,7,Kỹ sư CNTT,687,1,15634586,0.3943010146150457,0.05051248270681736,0.24731852418320133,0.008839643960937029,0.29902833453399846,81,0,54970156,0.06529827888094429,1,1,Hà Nội,1,179536000
C00361,60,55000000,34,Tự doanh,696,1,7959429,0.09696193810167154,0.47934103542917483,0.018752162228785233,0.0616241524730862,0.3433207117672821,24,1,10810713,0.3630468570032668,0,0,Đà Nẵng,1,160776000
C00362,23,110000000,23,Nhân viên văn phòng,755,0,4341978,0.1259485311302567,0.13469615442713867,0.38967114376836215,0.22376153605081897,0.1259226346234234,27,0,41757382,0.4712432433499232,1,0,Cần Thơ,0,300000000
C00363,46,87000000,31,Nhân viên văn phòng,614,0,36795394,0.2745637245743917,0.2603679840018444,0.05951609565319798,0.38945555867260967,0.01609663709795635,135,0,128132084,0.5065154283225072,1,1,Đà Nẵng,1,249284000
C00364,44,66000000,17,Kỹ sư CNTT,723,1,9754757,0.07891023331378301,0.08474012949173497,0.39084290579476566,0.11734589371256547,0.3281608376871507,88,2,82943416,0.13347663626517262,1,0,Đà Nẵng,0,200415600
C00365,39,23000000,15,Kỹ sư CNTT,604,1,22321666,0.0758531979242594,0.37082611772203655,0.4676686985657999,0.0037029220699943102,0.08194906371790979,44,0,64581698,0.18940456966073854,0,0,Hải Phòng,0,64829333
C00366,29,17000000,14,Kỹ sư CNTT,662,3,3721841,0.3973777607937321,0.08038926465457236,0.3822088103836845,0.13392363740842309,0.0061005267595879865,137,0,44964281,0.07044022703892766,0,0,Hải Phòng,1,52518666
C00367,52,71000000,31,Công chức,773,0,40243923,0.4249784607100199,0.10420151400594008,0.19313549449497489,0.25728788029260835,0.02039665049645675,135,0,10908521,0.19387449413904745,0,0,Hải Phòng,1,256120666
C00368,57,92000000,6,Nhân viên văn phòng,613,1,14042588,0.6070045095854496,0.11700252864946176,0.0866633744514334,0.04751102428318566,0.14181856303046958,103,0,144467867,0.0510688150880412,1,1,Hà Nội,1,263181333
C00369,32,65000000,0,Nhân viên văn phòng,616,1,31143736,0.337736795723799,0.23433515265325397,0.22354305076902717,0.16936017585588015,0.03502482499803979,6,0,185344089,0.4459625544139443,0,0,Cần Thơ,1,186853333
C00370,33,92000000,24,Tự doanh,621,2,6301264,0.30085512677573467,0.050638289907355125,0.5530084706766148,0.06393735387063272,0.03156075876966273,78,0,144891803,0.2814319435651682,0,1,Hải Phòng,1,266616000
C00371,29,52000000,13,Nhân viên văn phòng,693,3,9287613,0.3033813629044221,0.38507655376417427,0.22201930209455217,0.07018252193969945,0.019340259297152048,113,0,192281895,0.6709756305161481,0,0,Cần Thơ,0,168168000
C00372,56,113000000,32,Tự doanh,726,0,39358719,0.676360321036989,0.018308245494675152,0.10003869547227555,0.19252920560083592,0.01276353239522459,79,0,88971956,0.06537863418985962,0,0,Cần Thơ,1,300000000
C00373,61,57000000,18,Công chức,640,2,15331521,0.2255251182421217,0.041063661534174054,0.3573716220911547,0.07167201440700051,0.30436758372554884,98,1,73459489,0.04348646044471142,1,1,Hà Nội,1,153216000
C00374,52,52000000,34,Kỹ sư CNTT,656,1,31153293,0.27940307343121373,0.12692581731024424,0.41235384131006975,0.030961790018730277,0.1503554779297421,81,0,65615019,0.21642578442937435,0,0,TP.HCM,1,159189333
C00375,41,115000000,29,Tự doanh,781,2,15063930,0.25655630962410986,0.3201687850349619,0.1550003650075434,0.00018991997451590564,0.2680846203588688,83,1,90095338,0.29291272183251604,1,0,TP.HCM,1,300000000
C00376,51,77000000,7,Kỹ sư CNTT,705,1,11109810,0.485581579012175,0.14745375621513676,0.15568396243407687,0.08252656105697304,0.1287541412816382,53,0,192370375,0.09498365526330371,0,1,Hải Phòng,1,253330000
C00377,57,59000000,5,Kỹ sư CNTT,619,1,43852128,0.14199769792758007,0.005120255097656974,0.6541139562643705,0.17861138841135926,0.020156702299033175,32,0,158228040,0.12065321346605878,0,0,Cần Thơ,1,170431333
C00378,43,103000000,7,Freelancer,712,2,18551253,0.5287697162689313,0.2876362387333925,0.004840189512167958,0.174156815823561,0.004597039661947241,18,0,185783354,0.28784179373529545,1,0,Hải Phòng,1,300000000
C00379,33,61000000,1,Kỹ sư CNTT,702,2,13285878,0.3796078205313735,0.005466347638230059,0.2651740419436628,0.0018277620394285146,0.3479240278473052,78,1,92065311,0.38685986509543774,1,0,Cần Thơ,1,179852400
C00380,44,77000000,27,Freelancer,684,1,28290376,0.18664678368845042,0.08611384397376112,0.34809904571926303,0.3181088430289564,0.06103148358956897,25,0,91129921,0.13995748369464123,0,0,Đà Nẵng,1,245784000
C00381,37,12000000,3,Kỹ sư CNTT,815,0,14027950,0.3402165800382004,0.30731167967842316,0.28805992023110244,0.002116630507642702,0.06229518954463122,85,1,191206170,0.19107562862082636,0,0,Cần Thơ,1,41076000
C00382,61,77000000,10,Kỹ sư CNTT,772,1,34029232,0.3986329514836647,0.0216287301321161,0.3333782807676039,0.12973407215111932,0.11662596546549592,131,1,128247415,0.22326040800234165,0,0,Đà Nẵng,1,249664800
C00383,40,57000000,20,Kỹ sư CNTT,745,1,23518458,0.5401637551117253,0.1298896778349037,0.2501860094081238,0.0018597459767429356,0.07790081166850427,6,0,52659736,0.3342822623176112,0,1,TP.HCM,1,198170000
C00384,56,18000000,6,Công chức,808,1,7344491,0.47215140092929603,0.18335785763761978,0.17772966255465805,0.14229335671717305,0.02446772216125317,116,0,85947753,0.03349571410863348,0,0,TP.HCM,1,67872000
C00385,53,94000000,7,Kỹ sư CNTT,772,1,43738909,0.13160991531304012,0.3802969865095367,0.1837538326700425,0.051309415625663116,0.25302984988171784,102,0,152276358,0.28630226132899617,0,0,Hà Nội,1,300000000
C00386,64,100000000,12,Freelancer,687,1,22376683,0.13059196689334002,0.2145327602434112,0.38529524060706954,0.05214743570934428,0.217432596546835,60,0,84998649,0.1986229760737532,1,1,TP.HCM,1,300000000
C00387,43,35000000,29,Nhân viên văn phòng,673,0,15507165,0.16240407905277016,0.5366947514482955,0.20461510193933394,0.07096770210719372,0.025318365452406805,25,1,52299010,0.33037045485945843,0,0,TP.HCM,1,98931000
C00388,55,109000000,32,Tự doanh,647,2,36603013,0.45435213502584587,0.0998260500116777,0.13813486696326818,0.08383921954911604,0.223847728450092,112,1,155740458,0.2723991191047745,1,1,Đà Nẵng,0,296196600
C00389,29,23000000,20,Freelancer,661,1,23106482,0.7353281568945867,0.08982780164060311,0.12513358009429656,0.027374740314794765,0.022335721055718866,23,0,32939259,0.3405552360807074,1,0,Hải Phòng,1,70947333
C00390,44,105000000,1,Freelancer,604,2,33249635,0.24946787031534542,0.0704929902900204,0.07389940875247505,0.5190779289001253,0.08706180174203405,11,3,151264033,0.10448572128101452,0,1,Đà Nẵng,0,266364000
C00391,52,11000000,33,Công chức,782,0,25237574,0.2687280338135745,0.3475494860449125,0.01662859011611497,0.2107114226867025,0.15638246733869549,77,0,95267253,0.20992653825473057,0,1,TP.HCM,0,40142666
C00392,23,60000000,32,Kỹ sư CNTT,820,2,39131573,0.1168761637344195,0.1122390308296596,0.27321519683866385,0.05776613882300651,0.4399034697742505,107,0,187082231,0.1365726125073038,0,0,TP.HCM,1,229600000
C00393,57,8000000,26,Kỹ sư CNTT,721,0,42537237,0.10907471635870852,0.13401378115631948,0.5719464008135751,0.12440529066921653,0.06055981100218041,63,0,57160748,0.592321954572813,0,0,TP.HCM,1,26917333
C00394,60,20000000,5,Kỹ sư CNTT,688,2,37142685,0.23450318852681362,0.31440241947707936,0.22598334487305938,0.059725439486242704,0.16538560763680502,113,0,84209747,0.10301015230261337,0,0,Hà Nội,1,64213333
C00395,39,67000000,22,Freelancer,590,2,31653933,0.2694998230871375,0.04434980618073765,0.6567551351480337,0.017678700184854713,0.011716535399236323,79,1,82340172,0.19861480454238362,0,0,TP.HCM,0,166026000
C00396,63,97000000,5,Kỹ sư CNTT,656,2,38120868,0.5252460781464483,0.013511571106075477,0.16241212358970952,0.22240310103519298,0.07642712612257385,30,1,132690817,0.3802430001336424,0,0,Hà Nội,0,267254400
C00397,63,100000000,13,Công chức,701,0,42671501,0.1912895129449579,0.02242419527178304,0.3459179849500083,0.04969722725447519,0.39067107957877545,89,0,37895885,0.5171140552999363,0,1,Hải Phòng,1,300000000
C00398,32,87000000,14,Kỹ sư CNTT,638,2,23878426,0.09608239587851944,0.5167030216003273,0.2226547855703245,0.06579826361833511,0.0987615333324935,89,0,84925050,0.07794206106730973,0,1,TP.HCM,1,259028000
C00399,62,29000000,25,Tự doanh,701,4,40624879,0.17690047898650885,0.13965003954694039,0.5621293103134521,0.02762440486012695,0.09369576629297167,43,0,103653766,0.5335392118289082,0,0,Hà Nội,1,94868666
C00400,60,91000000,16,Công chức,663,0,14764588,0.15295189360760486,0.09090017500422723,0.20382723206346126,0.041713326813366994,0.5106073725113396,110,0,44353667,0.3674967854934746,0,0,Hải Phòng,1,281554000
C00401,54,104000000,15,Kỹ sư CNTT,665,0,36976174,0.437923830918279,0.35252056330038206,0.04729451647908305,0.0445824789256834,0.1176786103765726,106,2,48669500,0.17940123842782588,1,0,Cần Thơ,1,290472000
C00402,54,28000000,24,Tự doanh,675,1,35084944,0.4935518026035829,0.030558099885623642,0.06115838751229952,0.07141775858247812,0.34331395141601573,42,0,197662335,0.43007995135376204,0,0,Cần Thơ,1,88200000
C00403,41,22000000,20,Kỹ sư CNTT,749,1,36877356,0.29007015791590995,0.07728672775884132,0.172724055175167,0.0958384177476408,0.3640806414024407,99,0,123532253,0.48785199046779076,0,0,TP.HCM,1,76897333
C00404,49,8000000,8,Công chức,752,0,7330605,0.3612785295326002,0.3234839411814138,0.126869448468401,0.045159189646795835,0.14320889117078928,103,1,89707451,0.41602162884449606,0,1,Đà Nẵng,0,25267200
C00405,54,36000000,11,Tự doanh,628,0,19511759,0.20931694511975515,0.16794515390322884,0.3434517003370341,0.18931177743174446,0.08997442320823741,20,1,188113129,0.1415163886505918,0,0,Hà Nội,1,94953600
C00406,61,43000000,18,Công chức,649,1,30738477,0.1857224506882934,0.00964931178664415,0.5906623646878891,0.07560319555751395,0.13836267727965923,80,0,117009798,0.2909661546864177,0,1,Cần Thơ,1,130232666
C00407,25,69000000,28,Tự doanh,803,0,8729806,0.5728385427131062,0.1717724366555814,0.0728708431324703,0.12773437935960702,0.054783798139235104,56,1,159026097,0.14270248440760236,1,0,Hà Nội,1,232709400
C00408,64,104000000,5,Freelancer,806,1,13399772,0.008602439924179575,0.16050406041063184,0.46883178837943784,0.14564857209847024,0.2164131391872806,98,0,104292637,0.1480304340001567,0,0,Hà Nội,0,300000000
C00409,39,93000000,14,Nhân viên văn phòng,774,2,23725803,0.2539606866890188,0.40226556036977273,0.09035404332614694,0.21817321778843643,0.03524649182662503,10,0,91561339,0.13150499679561028,0,0,TP.HCM,1,300000000
C00410,55,28000000,32,Freelancer,610,3,26755719,0.4468226676662962,0.09294819131169513,0.08415055541787211,0.01780680272147952,0.358271782882657,11,2,178138234,0.3429341713138919,0,1,Đà Nẵng,0,71736000
C00411,25,79000000,33,Công chức,636,1,36563314,0.35791571962262636,0.09879345945447017,0.23891224680819623,0.21912540257954558,0.08525317153516163,96,0,21459705,0.33497042044225106,0,0,TP.HCM,1,234472000
C00412,32,66000000,29,Công chức,721,0,40070457,0.2556536486373123,0.1938860124645497,0.4076349833603363,0.08003926646153453,0.06278608907626707,83,1,77626790,0.5770672725928662,0,0,Hải Phòng,0,199861200
C00413,63,92000000,2,Tự doanh,687,2,29048633,0.247736427967807,0.3603167388491618,0.16461641126846846,0.15389821711775956,0.07343220479680308,132,1,146892787,0.28878349612029636,0,0,Hải Phòng,1,265456800
C00414,64,68000000,0,Freelancer,739,2,11762259,0.218801723774745,0.3749923266949588,0.06521791826539666,0.3081896878034243,0.03279834346147533,8,1,85144032,0.26879362678779034,1,0,Hải Phòng,1,211058400
C00415,43,45000000,4,Nhân viên văn phòng,618,1,8867526,0.44248151917460504,0.10612696615871194,0.17402229662894556,0.190224149999577,0.08714506803816052,9,1,35276396,0.16112075222480443,0,0,Hải Phòng,0,116802000
C00416,61,81000000,13,Tự doanh,664,1,10665394,0.40211256804041434,0.01937081973146108,0.45404764590704166,0.01172342920231874,0.11274553711876413,67,0,48985674,0.0364518169651769,0,0,Cần Thơ,1,250992000
C00417,64,18000000,23,Tự doanh,683,2,9200622,0.26009588845414183,0.12131525344624366,0.3318993358660125,0.06029845179963132,0.2263910704339707,6,2,12998277,0.6090106380186853,0,0,Đà Nẵng,0,51634800
C00418,48,118000000,29,Freelancer,655,1,30895536,0.1440415162075754,0.004240687007071898,0.01293778676855873,0.2988391155781421,0.5399408944386519,87,1,62615950,0.4148714665768572,0,0,Cần Thơ,1,300000000
C00419,35,63000000,14,Kỹ sư CNTT,658,1,27627657,0.5944180734780061,0.038658924929590485,0.33336814157780686,0.01328848440122483,0.020266375613371652,90,0,67251991,0.06046720785097457,0,0,Hải Phòng,1,193452000
C00420,21,97000000,5,Freelancer,792,1,38073811,0.3960002131551503,0.3894979608199459,0.19236227419102483,0.01605152659829015,0.006088025235588927,109,1,194398996,0.21505421850083947,0,0,Hà Nội,1,300000000
C00421,28,24000000,28,Freelancer,704,1,8466138,0.15657220239037978,0.07231926792471703,0.39196659382618615,0.1940215232191395,0.18512041263957757,133,0,120843528,0.2929207423866951,0,0,Hà Nội,1,78848000
C00422,26,43000000,10,Nhân viên văn phòng,718,1,35234324,0.45772901321189563,0.1419466898375797,0.18446999026974464,0.06937691227173952,0.14647739440904053,77,1,82871501,0.29412231927330773,1,0,TP.HCM,1,129670800
C00423,47,50000000,34,Kỹ sư CNTT,752,3,30891437,0.24572120177254847,0.10930427259106534,0.3017182053324812,0.26212451875803655,0.08113180154586835,64,1,98334312,0.11958873437553696,0,0,Hà Nội,1,157920000
C00424,34,25000000,24,Nhân viên văn phòng,654,0,40123230,0.3216901472374107,0.014188910584401596,0.2440243750439155,0.2046189239422381,0.21547764319203422,31,1,92023784,0.24630173067844494,1,0,TP.HCM,0,68670000
C00425,49,9000000,32,Nhân viên văn phòng,550,0,16250673,0.05401259287228091,0.2573190412083953,0.1421378873629342,0.3258190501974949,0.22071142835889454,27,0,47833922,0.41782135749824395,0,1,Hải Phòng,1,23100000
C00426,47,77000000,22,Công chức,717,2,12617218,0.41261777648993925,0.14815810641905985,0.13447283393975024,0.2799608006515602,0.024790482499690528,49,0,23977229,0.36920038602710953,0,0,TP.HCM,1,257642000
C00427,39,63000000,0,Công chức,666,1,23614051,0.2948414597968769,0.17747823732596246,0.1538081323772028,0.14682655105314965,0.22704561944680804,40,0,105665272,0.18931343499162956,1,0,Cần Thơ,1,195804000
C00428,29,12000000,19,Tự doanh,747,0,23556648,0.1446970074784143,0.022809692031086858,0.44652747645215024,0.05425267886959142,0.3317131451687573,6,0,90848769,0.3299471987534077,0,0,Hải Phòng,1,41832000
